####### Working on: LRNA GRCh38 backlog

# Special case - "with internal_status of 'requires lab review' cannot be launched."
ENCSR703QFF       GRCh38 v24 shRNA  1,2   yes     -

####### GRCh38 Full list
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR220TBR  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    19h17m  $31.05
ENCSR222CSF  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d03h47m  $21.82
ENCSR222LRL  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    11h18m  $20.73
ENCSR222SMI  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d00h40m  $33.87
ENCSR225BBK  ENC3  hg19 v19 -     1,2     2015-07-02  2015-08-20    17h15m  $38.11
ENCSR227AVS  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17     9h31m  $39.36
ENCSR230ORC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d23h27m  $29.84
ENCSR231WUP  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     8h19m  $10.41
ENCSR232CPD  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     8h29m  $25.30
ENCSR232XRZ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d11h27m  $20.58
ENCSR233IJT  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d09h39m  $90.08
ENCSR234YMW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    13h19m  $26.13
ENCSR236EGS        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR236ZIE        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR237IWZ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d06h18m  $20.60
ENCSR237YZT  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d04h44m  $33.95
ENCSR239BCO  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d00h02m  $37.24
ENCSR243IGA  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     8h45m  $39.42
ENCSR244DNF  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     4h57m   $7.41
ENCSR244ISQ  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d09h53m  $93.70           
ENCSR245BNJ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     6h03m  $24.84
ENCSR246RRQ  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     7h11m  $33.22
ENCSR246SOU  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d23h30m  $23.99
ENCSR253DCB  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    15h27m  $26.06
ENCSR254JJM  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  2d22h09m $145.29
ENCSR255NYQ  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d03h21m  $70.56           
ENCSR255SDF        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR256PLH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d13h17m  $28.77
ENCSR258VGD  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    12h00m  $19.74
ENCSR265YFZ        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR267LBO  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02    15h06m  $12.41
ENCSR268AXN        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR268IGT  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     8h37m  $11.94
ENCSR268JDD  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     5h24m  $23.42
ENCSR269HQA  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h47m  $19.72
ENCSR274KWA  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    13h13m  $26.82
ENCSR279HMU  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     8h37m  $23.98
ENCSR282DYQ  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     7h42m   $2.95
ENCSR284AMY        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR284YKY  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    10h58m  $24.27
ENCSR285WZV  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    11h09m  $24.96
ENCSR286OKW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    21h12m  $27.08
ENCSR290RRR        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR291DJH  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19    21h38m  $73.73           
ENCSR292IVH  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     9h34m  $13.05
ENCSR292TAP  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19    11h52m  $35.97           
ENCSR295UJP  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     3h18m   $4.84
ENCSR295XKC  ENC3  hg19 v19 shRNA 1,2     2015-08-19  2015-08-19     6h38m  $23.39           
ENCSR298YHA  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     3h50m   $5.37
ENCSR300IEW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d05h02m  $28.49
ENCSR300QFQ  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     9h29m  $24.30
ENCSR302JQA  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d09h26m  $33.39
ENCSR305XWT  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    11h26m  $23.74
ENCSR306EIU  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    11h34m  $21.37
ENCSR306IOF  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h34m  $18.80
ENCSR307BCA        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR308IKH  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     8h34m  $23.31
ENCSR309HXK  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h26m  $26.92
ENCSR309PPC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     6h32m  $27.18
ENCSR310FIS  ENC3  hg19 v19 -     1,2     2015-09-29  2015-09-29  2d03h28m  $57.86
ENCSR310VND  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     8h44m  $23.81
ENCSR312HJY  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d03h31m  $31.22
ENCSR312SRB  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d07h11m  $24.88
ENCSR313CHR  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d02h26m  $34.55
ENCSR313IUO  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24    10h39m  $26.17
ENCSR314LXG  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d07h38m  $79.43           
ENCSR316RMA  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h20m   $3.56
ENCSR318HAT  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d06h02m  $25.96
ENCSR318OXM        hg19 v19 shRNA 1,2 yes 2015-09-29  2016-04-14    20h10m  $29.37  |  2015-09-29  2015-09-29  1d04h46m  $15.92
ENCSR320BRR  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d22h18m $108.02           
ENCSR320PXZ  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h16m   $3.50
ENCSR322XVS  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    17h08m  $27.82
ENCSR323FHJ  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     3h18m   $4.79
ENCSR325OOM  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    21h14m  $20.61
ENCSR330YOU  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     9h43m  $36.77
ENCSR331DUD  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d12h35m  $21.47
ENCSR331XCE  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20    14h43m  $38.11
ENCSR332DBS  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d03h02m  $80.19           
ENCSR334HNJ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    14h50m  $34.40
ENCSR336DFS  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h17m  $20.54
ENCSR337FYI        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR338CON  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d13h21m  $26.82
ENCSR340NCF  ENC3  mm10 v19 -     1,2     2015-08-23  2014-10-23  1d12h12m $139.20
ENCSR342EDG  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d06h48m  $26.50
ENCSR343DHN  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h05m  $28.17
ENCSR343YLB        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR344XID  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d13h58m  $30.00
ENCSR345VVZ  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    11h14m  $22.21
ENCSR347SQR  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    14h56m  $31.32
ENCSR347ZHQ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d22h37m  $33.65
ENCSR351CNN  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d03h33m  $23.20
ENCSR351YGY  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h37m   $3.80
ENCSR354XQY  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    14h40m  $21.79
ENCSR361LBE  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d05h02m  $27.89
ENCSR362AIZ  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20     8h30m  $20.48
ENCSR362HMX  ENC3  hg19 v19 -     1,2     2015-10-09  2015-10-09  1d23h45m $164.47
ENCSR362OYV  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     6h57m   $9.99
ENCSR362XMY  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10    21h19m  $71.63
ENCSR366FFV  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    13h40m  $27.50
ENCSR366QZI  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     4h34m   $6.98
ENCSR367DUL  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h10m   $3.38
ENCSR367ZPZ  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02     8h36m  $21.93
ENCSR368QPC  ENC3  hg19 v19 -     1,2     2015-07-02  2015-08-20  1d17h31m  $76.31  <== most expensive of Wold se TopHat: $67.68  non-tophat: $8.63
ENCSR368ZRP  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d10h38m  $26.73
ENCSR369RVN  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d02h04m  $76.12           
ENCSR370SFB  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    12h01m  $27.03
ENCSR371VGV        hg19 v19 -     1,2     2015-05-18  2015-08-20
ENCSR372DZW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d14h36m  $93.60  <== most expensive shRNA
ENCSR373BDG        hg19 v19 -     1,2     2015-05-27  2015-08-20
ENCSR373KOF  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d00h52m  $28.38
ENCSR376KFF  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     6h27m   $8.83
ENCSR376RJN  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    11h49m  $22.58
ENCSR379VXW  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     7h55m  $22.58
ENCSR379YAE  ENC3  hg19 v19 -     1,2     2015-12-17  2015-12-17  1d07h06m $107.00
ENCSR385KOY  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h14m  $20.71
ENCSR385TMY  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     8h16m  $38.51
ENCSR386YEV  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     7h52m  $19.12
ENCSR388ZNJ  ENC3  hg19 v19 -     1,2     2015-10-09  2015-10-09    14h59m  $36.22
ENCSR390KQJ  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h01m   $3.21
ENCSR392HSJ  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     8h15m  $21.65
ENCSR398GHW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d11h34m  $26.76
ENCSR398HXV  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d08h19m  $25.46
ENCSR398LZW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d19h32m  $24.77
ENCSR401BSG  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02     9h53m  $28.38
ENCSR408SDL  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d22h35m  $28.32
ENCSR410MIQ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    16h60m  $20.85
ENCSR410UHJ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29     5h55m  $27.00
ENCSR410ZPU  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d02h07m  $27.41
ENCSR415JJO  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24    12h12m  $31.81
ENCSR417EDR  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     4h26m   $7.18
ENCSR419JMU  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17     9h35m  $42.97
ENCSR420NLC  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  3d07h44m $152.52
ENCSR422JMS  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     9h16m  $39.52
ENCSR423XRG  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24    13h30m  $34.66
ENCSR424JSU  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    19h30m  $29.45
ENCSR424YSV  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    12h58m  $22.83
ENCSR426UUG  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10    10h36m  $44.90
ENCSR427FOY  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     3h54m   $3.27
ENCSR435ROA  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     2h50m   $5.07
ENCSR438XCG  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20    12h54m  $34.78
ENCSR444WHQ  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  3d13h10m $156.02           
ENCSR447UCG  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    11h03m  $27.62
ENCSR448MXQ  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    14h29m  $27.70
ENCSR450VQO  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     8h51m  $23.39
ENCSR455TNF  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h27m  $82.19
ENCSR455VZH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h00m  $32.47
ENCSR457RRW  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    12h07m  $25.23
ENCSR459EMR  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h06m  $27.88
ENCSR464ADT  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d11h18m  $34.38
ENCSR466KZY  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    11h24m  $22.77
ENCSR468ION  ENC3  hg19 v19 -     1,2     2015-09-29  2015-09-29    12h51m  $46.43
ENCSR470PRV  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d17h24m  $29.22
ENCSR471GIS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d14h26m  $20.60
ENCSR474NEW  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h44m   $4.08
ENCSR477TRX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d07h11m  $34.37
ENCSR478FJK  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d02h13m  $32.60
ENCSR481AYC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d05h13m  $30.11
ENCSR481YXD  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d00h05m  $25.99
ENCSR485ZTC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d05h23m  $25.31
ENCSR486AIO  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    13h04m  $22.12
ENCSR490SQH        hg19 v19 -     1,2     - older -  *2015-06-23                    QC NOT POSTED
ENCSR491FOC        hg19 v19 -     1,2     - older -   2015-08-20
ENCSR492BKM  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d12h02m  $22.35
ENCSR492UFS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    11h56m  $32.35
ENCSR494VSD  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h47m  $22.78
ENCSR495YSS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h02m  $33.69
ENCSR500WHE  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d08h11m  $25.22
ENCSR504GEG        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR504VXC  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  3d03h09m $207.57 
ENCSR509LIV  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    14h41m  $33.84
ENCSR510ADJ        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR517JDK  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     7h31m  $34.80
ENCSR519KXM  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    10h53m  $29.69
ENCSR521YLY  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h12m   $3.35
ENCSR526SEX  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20    10h24m  $31.31
ENCSR527DQV  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h00m   $3.31
ENCSR527IVX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d18h58m  $34.40
ENCSR527RFK        mm10 M4  -     1,2     - older -   2015-08-20  
ENCSR528ASX  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    12h26m  $21.44
ENCSR529JNJ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d06h39m  $34.91
ENCSR529QEZ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d20h53m  $28.37
ENCSR530UXI  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     5h18m   $8.95
ENCSR533HXS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d14h43m  $24.86
ENCSR535VTR  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d11h46m  $98.69           
ENCSR537GNQ  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02     7h43m  $22.21
ENCSR538WYL  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    13h15m  $23.54
ENCSR541XZK        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR542ESY  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     9h09m  $37.89
ENCSR545AIK  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d16h05m  $35.28
ENCSR546MBH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d03h33m  $30.17
ENCSR547NWD  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d11h38m  $33.32
ENCSR549QME        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR552NBS  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    10h01m  $43.97
ENCSR556FNN  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17     9h42m  $43.10
ENCSR557RMA  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    15h41m  $26.06
ENCSR558LHB  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     3h20m   $5.59
ENCSR558PXY  ENC3  mm10 v19 -     1,2     2015-08-23  2014-10-23  1d03h51m $114.12
ENCSR558XNA  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    16h03m  $55.59
ENCSR559QTE  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h27m   $3.69
ENCSR559TRB        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR560AYQ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    15h55m  $33.58
ENCSR560RSZ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    15h51m  $27.72
ENCSR561CBC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d19h55m  $33.08
ENCSR561KFF  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     4h48m   $7.60
ENCSR568YRP  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  2d23h53m $150.53
ENCSR569JKX  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19    21h38m  $65.55           
ENCSR570CWH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d20h47m  $32.99
ENCSR572AMC  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d06h58m  $33.49
ENCSR572FFX  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     9h31m  $25.46
ENCSR573UBF  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d02h45m  $19.89
ENCSR576GOW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    15h37m  $26.34
ENCSR577ONT  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     7h48m  $11.13
ENCSR577OVP  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    14h52m  $22.66
ENCSR577XBW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    20h23m  $28.53
ENCSR579FCW  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20    13h13m  $34.07
ENCSR580GSX  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  1d03h23m  $80.97           
ENCSR584JRB  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     8h14m  $38.94
ENCSR584JXD  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  2d00h06m $114.90
ENCSR584LDM  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    16h27m  $20.99
ENCSR586SEE  ENC3  hg19 v19 -     1       2015-09-29  2015-09-29    14h44m  $33.80
ENCSR592MSV        mm10 M4  -     1,2     - older -   2015-08-20
ENCSR597IYB  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    16h19m  $23.52
ENCSR597UZW  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    12h06m  $26.80
ENCSR597XHH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d11h00m  $28.83
ENCSR598YQX        hg19 v19 shRNA 1,2 yes 2015-08-26  2016-04-14    20h23m  $29.71  |  2015-08-26  2015-08-31    16h04m  $18.44
ENCSR599UDS  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31     8h40m  $22.63
ENCSR602AWR  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     5h08m  $24.19
ENCSR603TCV  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d03h31m  $35.46
ENCSR605MFS  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    17h45m  $73.86
ENCSR606QIX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    16h59m  $28.51
ENCSR608IAI  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d16h31m  $27.93
ENCSR610AEI  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d10h51m  $34.59
ENCSR610BAM  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28     3h59m   $6.36
ENCSR611LQB  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    18h31m  $23.44
ENCSR611PTP  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    11h09m  $26.27
ENCSR611ZAL  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d17h13m  $25.44
ENCSR620HAA  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     8h05m  $37.48
ENCSR620HJQ  ENC3  mm10 v19 -     1b12tn7 2015-10-20  2015-10-20     8h13m $113.83
ENCSR620NSN        hg19 v19 -     1,2     2015-05-18  2015-08-20
ENCSR620OKS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h15m  $25.55
ENCSR620PUP  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    19h11m  $62.10
ENCSR622MCX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d07h56m  $26.94
ENCSR624FBY  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    21h45m  $23.22
ENCSR625DPZ  ENC3  hg19 v19 scell 1       2015-08-28  2015-08-28    11h52m  $16.58
ENCSR625QJI  ENC3  hg19 v19 -     1,2     2015-08-19  2015-08-19  2d08h22m $126.83
ENCSR627NVU  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h31m  $22.22
ENCSR628JYB  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d06h45m  $34.40
ENCSR629EWX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d04h57m  $33.13
ENCSR634KBO  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    14h21m  $25.02
ENCSR635FRH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d09h24m  $31.59
ENCSR636CWO  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02     8h57m  $25.83
ENCSR637JLM  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d12h09m  $34.52
ENCSR637NLF  ENC3  mm10 v19 -     1b16t   2015-10-20  2015-10-20     3h05m  $62.41
ENCSR639LKS  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d17h04m  $25.57
ENCSR643UFV  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    19h17m  $28.10
ENCSR644AIM  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     7h27m  $35.78
ENCSR647NYX  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d21h49m  $29.09
ENCSR648BSC  ENC3  hg19 v19 shRNA 1,2     2015-08-26  2015-08-31    12h54m  $26.57
ENCSR648QFY  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    18h28m  $36.75
ENCSR650MMK  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h30m   $3.83
